target_date,source_id,jam,temp_error,rh_error,rain_error,category_score,overall_score
2026-08-25,ECMWF,23:00,1.5,0.0,0.0,60.0,85.8
2026-08-25,GFS,00:00,2.3,1.0,0.0,100.0,93.26
2026-08-25,GFS,01:00,1.8,1.0,0.0,60.0,84.66
2026-08-25,GFS,02:00,1.1,4.0,0.0,60.0,85.72
2026-08-25,GFS,03:00,1.4,2.0,0.0,100.0,95.48
2026-08-25,GFS,04:00,1.0,2.0,0.0,60.0,86.6
2026-08-25,GFS,05:00,0.8,3.0,0.0,100.0,96.86
2026-08-25,GFS,06:00,0.6,3.0,0.0,60.0,87.42
2026-08-25,GFS,07:00,0.2,6.0,0.0,60.0,87.64
2026-08-25,GFS,08:00,0.2,10.0,0.0,100.0,96.44
2026-08-25,GFS,09:00,0.5,8.0,0.0,100.0,96.2
2026-08-25,GFS,10:00,1.2,9.0,0.0,100.0,93.94
2026-08-25,GFS,11:00,1.8,10.0,0.0,100.0,91.96
2026-08-25,GFS,12:00,2.0,12.0,0.0,100.0,90.8
2026-08-25,GFS,13:00,1.7,10.0,0.1,0.0,66.84
2026-08-25,GFS,14:00,2.7,13.0,0.3,0.0,62.34
2026-08-25,GFS,15:00,3.0,16.0,0.4,0.0,60.2
2026-08-25,GFS,16:00,2.1,14.0,0.4,0.0,63.32
2026-08-25,GFS,17:00,0.2,2.0,0.1,0.0,73.44
2026-08-25,GFS,18:00,2.5,8.0,0.0,100.0,90.6
2026-08-25,GFS,19:00,3.8,13.0,0.0,100.0,85.46
2026-08-25,GFS,20:00,3.5,10.0,0.0,60.0,77.2
2026-08-25,GFS,21:00,4.0,9.0,0.0,100.0,86.1
2026-08-25,GFS,22:00,4.3,7.0,0.0,60.0,75.86
2026-08-25,GFS,23:00,4.6,8.0,0.0,60.0,74.72
2026-08-25,ICON,00:00,0.1,8.0,0.0,60.0,87.32
2026-08-25,ICON,01:00,0.3,9.0,0.0,100.0,96.46
2026-08-25,ICON,02:00,0.9,10.0,0.0,100.0,94.48
2026-08-25,ICON,03:00,0.3,8.0,0.0,100.0,96.76
2026-08-25,ICON,04:00,0.2,7.0,0.0,60.0,87.34
2026-08-25,ICON,05:00,0.0,8.0,0.0,60.0,87.6
2026-08-25,ICON,06:00,0.2,7.0,0.0,60.0,87.34
2026-08-25,ICON,07:00,0.3,7.0,0.0,60.0,87.06
2026-08-25,ICON,08:00,0.9,11.0,0.0,100.0,94.18
2026-08-25,ICON,09:00,0.7,4.0,0.0,100.0,96.84
2026-08-25,ICON,10:00,0.8,3.0,0.0,100.0,96.86
2026-08-25,ICON,11:00,1.3,5.0,0.0,100.0,94.86
2026-08-25,ICON,12:00,1.6,5.0,0.0,100.0,94.02
2026-08-25,ICON,13:00,1.3,2.0,0.1,0.0,70.36
2026-08-25,ICON,14:00,2.0,5.0,0.3,0.0,66.7
2026-08-25,ICON,15:00,2.6,11.0,0.4,0.0,62.82
2026-08-25,ICON,16:00,2.5,10.0,0.4,0.0,63.4
