target_date,source_id,jam,temp_error,rh_error,rain_error,category_score,overall_score
2026-06-13,CMA,17:00,0.6,4.0,1.1,0.0,67.72
2026-06-13,CMA,18:00,1.4,5.0,1.1,0.0,65.18
2026-06-13,CMA,19:00,1.0,4.0,1.1,0.0,66.6
2026-06-13,CMA,20:00,1.3,4.0,0.0,60.0,85.16
2026-06-13,CMA,21:00,1.4,3.0,0.0,60.0,85.18
2026-06-13,CMA,22:00,1.8,2.0,0.0,100.0,94.36
2026-06-13,CMA,23:00,2.3,4.0,0.0,100.0,92.36
2026-06-13,ECMWF,00:00,0.2,3.0,0.0,100.0,98.54
2026-06-13,ECMWF,01:00,0.3,1.0,0.0,100.0,98.86
2026-06-13,ECMWF,02:00,0.3,0.0,0.0,100.0,99.16
2026-06-13,ECMWF,03:00,0.2,2.0,0.0,100.0,98.84
2026-06-13,ECMWF,04:00,0.1,4.0,0.0,100.0,98.52
2026-06-13,ECMWF,05:00,0.7,6.0,0.1,0.0,70.84
2026-06-13,ECMWF,06:00,1.2,7.0,0.1,0.0,69.14
2026-06-13,ECMWF,07:00,0.1,2.0,0.0,100.0,99.12
2026-06-13,ECMWF,08:00,0.2,3.0,0.0,100.0,98.54
2026-06-13,ECMWF,09:00,0.9,4.0,0.0,100.0,96.28
2026-06-13,ECMWF,10:00,0.1,1.0,0.0,100.0,99.42
2026-06-13,ECMWF,11:00,0.6,2.0,0.0,100.0,97.72
2026-06-13,ECMWF,12:00,1.2,7.0,0.0,100.0,94.54
2026-06-13,ECMWF,13:00,0.8,7.0,0.0,100.0,95.66
2026-06-13,ECMWF,14:00,1.5,14.0,0.3,100.0,90.4
2026-06-13,ECMWF,15:00,0.8,6.0,0.1,100.0,95.56
2026-06-13,ECMWF,16:00,0.3,2.0,0.4,100.0,96.96
2026-06-13,ECMWF,17:00,0.0,3.0,0.0,100.0,99.1
2026-06-13,ECMWF,18:00,0.2,3.0,0.0,100.0,98.54
2026-06-13,ECMWF,19:00,0.7,2.0,0.0,60.0,87.44
2026-06-13,ECMWF,20:00,0.9,3.0,0.0,60.0,86.58
2026-06-13,ECMWF,21:00,1.2,2.0,0.0,60.0,86.04
2026-06-13,ECMWF,22:00,1.1,2.0,0.0,100.0,96.32
2026-06-13,ECMWF,23:00,0.7,3.0,0.0,100.0,97.14
2026-06-13,GFS,00:00,0.8,1.0,0.0,60.0,87.46
2026-06-13,GFS,01:00,0.6,2.0,0.0,100.0,97.72
2026-06-13,GFS,02:00,0.6,2.0,0.0,100.0,97.72
2026-06-13,GFS,03:00,0.6,3.0,0.0,100.0,97.42
2026-06-13,GFS,04:00,0.2,3.0,0.0,60.0,88.54
2026-06-13,GFS,05:00,0.2,5.0,0.0,60.0,87.94
2026-06-13,GFS,06:00,0.1,5.0,0.0,100.0,98.22
2026-06-13,GFS,07:00,0.1,4.0,0.1,0.0,73.12
2026-06-13,GFS,08:00,0.6,7.0,0.0,100.0,96.22
2026-06-13,GFS,09:00,1.1,8.0,0.0,100.0,94.52
2026-06-13,GFS,10:00,2.3,11.0,0.0,100.0,90.26
2026-06-13,GFS,11:00,2.8,13.0,0.0,100.0,88.26
2026-06-13,GFS,12:00,2.3,9.0,0.0,100.0,90.86
2026-06-13,GFS,13:00,1.9,13.0,0.4,0.0,64.18
2026-06-13,GFS,14:00,3.2,23.0,0.2,100.0,83.34
2026-06-13,GFS,15:00,1.9,14.0,1.5,100.0,84.48
2026-06-13,GFS,16:00,0.8,3.0,2.3,60.0,77.66
2026-06-13,GFS,17:00,0.8,6.0,1.8,0.0,63.76
2026-06-13,GFS,18:00,0.4,6.0,1.2,0.0,67.28
2026-06-13,GFS,19:00,0.9,5.0,0.9,0.0,67.38
2026-06-13,GFS,20:00,0.6,6.0,0.0,100.0,96.52
2026-06-13,GFS,21:00,0.5,6.0,0.0,100.0,96.8
2026-06-13,GFS,22:00,0.5,6.0,0.0,100.0,96.8
2026-06-13,GFS,23:00,0.3,8.0,0.0,60.0,86.76
2026-06-13,ICON,00:00,0.4,1.0,0.0,60.0,88.58
2026-06-13,ICON,01:00,0.3,6.0,0.0,100.0,97.36
2026-06-13,ICON,02:00,0.7,4.0,0.0,60.0,86.84
2026-06-13,ICON,03:00,0.7,5.0,0.0,60.0,86.54
2026-06-13,ICON,04:00,0.2,8.0,0.0,60.0,87.04
2026-06-13,ICON,05:00,0.3,11.0,0.0,100.0,95.86
2026-06-13,ICON,06:00,0.4,13.0,0.0,100.0,94.98
2026-06-13,ICON,07:00,0.2,9.0,0.1,0.0,71.34
2026-06-13,ICON,08:00,0.9,8.0,0.0,100.0,95.08
2026-06-13,ICON,09:00,1.4,11.0,0.0,100.0,92.78
2026-06-13,ICON,10:00,0.0,2.0,0.0,100.0,99.4
2026-06-13,ICON,11:00,0.9,3.0,0.0,100.0,96.58
2026-06-13,ICON,12:00,2.5,9.0,0.0,100.0,90.3
2026-06-13,ICON,13:00,2.2,15.0,0.0,100.0,89.34
2026-06-13,ICON,14:00,3.3,27.0,0.9,0.0,54.06
2026-06-13,ICON,15:00,2.9,25.0,0.5,0.0,57.38
2026-06-13,ICON,16:00,2.7,26.0,0.2,0.0,58.84
2026-06-13,ICON,17:00,2.3,24.0,0.0,60.0,76.36
2026-06-13,ICON,18:00,2.1,20.0,0.0,60.0,78.12
2026-06-13,ICON,19:00,1.0,15.0,0.0,100.0,92.7
2026-06-13,ICON,20:00,0.8,14.0,0.0,100.0,93.56
2026-06-13,ICON,21:00,0.6,14.0,0.0,100.0,94.12
2026-06-13,ICON,22:00,0.8,14.0,0.0,100.0,93.56
2026-06-13,ICON,23:00,1.2,17.0,0.0,100.0,91.54
2026-06-13,KMA,00:00,,,,100.0,31.25
2026-06-13,KMA,01:00,,,,100.0,31.25
2026-06-13,KMA,02:00,,,,100.0,31.25
2026-06-13,KMA,03:00,,,,60.0,18.75
2026-06-13,KMA,04:00,,,,60.0,18.75
2026-06-13,KMA,05:00,,,,60.0,18.75
2026-06-13,KMA,06:00,,,,60.0,18.75
2026-06-13,KMA,07:00,,,,0.0,0.0
2026-06-13,KMA,08:00,,,,100.0,31.25
2026-06-13,KMA,09:00,,,,100.0,31.25
